,Protein,ENSG,UniProt,Source,Score,disease_id
3631,BCAT1,ENSG00000060982,P54687,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3632,DISC1,ENSG00000162946,Q9NRI5,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3633,CASP6,ENSG00000138794,P55212,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3634,UQCRH,ENSG00000173660,P07919,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3635,TYRP1,ENSG00000107165,P17643,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3636,HTR4,ENSG00000164270,Q13639,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3637,LRG1,ENSG00000171236,P02750,uniprot_swissprot,0.00201215698661671,MONDO_0005180
3638,SNX10,ENSG00000086300,Q9Y5X0,uniprot_swissprot,0.0019395556510232545,MONDO_0005180
3639,RUNX1,ENSG00000159216,Q01196,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3640,MT1H,ENSG00000205358,P80294,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3641,FAT1,ENSG00000083857,Q14517,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3642,VHL,ENSG00000134086,P40337,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3643,TLR5,ENSG00000187554,O60602,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3644,ATG9A,ENSG00000198925,Q7Z3C6,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3645,TCN2,ENSG00000185339,P20062,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3646,MPG,ENSG00000103152,P29372,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3647,RNASE1,ENSG00000129538,P07998,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3648,COX6B1,ENSG00000126267,P14854,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3649,PGF,ENSG00000119630,P49763,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3650,NUP62,ENSG00000213024,P37198,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3651,SDHB,ENSG00000117118,P21912,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3652,RPS4Y1,ENSG00000129824,P22090,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3653,SESN2,ENSG00000130766,P58004,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3654,LONP1,ENSG00000196365,P36776,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3655,NTHL1,ENSG00000065057,P78549,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3656,DLL1,ENSG00000198719,O00548,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3657,RCVRN,ENSG00000109047,P35243,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3658,HERC2,ENSG00000128731,O95714,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3659,NOTCH1,ENSG00000148400,P46531,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3660,CNTN5,ENSG00000149972,O94779,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3661,PLIN2,ENSG00000147872,Q99541,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3662,USP9X,ENSG00000124486,Q93008,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3663,RPL12,ENSG00000197958,P30050,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3664,CPXM2,ENSG00000121898,Q8N436,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3665,HNRNPA2B1,ENSG00000122566,P22626,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3666,PFDN2,ENSG00000143256,Q9UHV9,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3667,CRTC1,ENSG00000105662,Q6UUV9,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3668,ADNP,ENSG00000101126,Q9H2P0,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3669,CAMKMT,ENSG00000143919,Q7Z624,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3670,OIP5,ENSG00000104147,O43482,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3671,FABP7,ENSG00000164434,O15540,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3672,PRKAA1,ENSG00000132356,Q13131,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3673,SYNM,ENSG00000182253,O15061,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3674,FOXC1,ENSG00000054598,Q12948,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3675,LY86,ENSG00000112799,O95711,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3676,TMBIM4,ENSG00000155957,Q9HC24,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3677,DNAJA1,ENSG00000086061,P31689,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3678,ADAR,ENSG00000160710,P55265,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3679,IL17RA,ENSG00000177663,Q96F46,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3680,WNT3A,ENSG00000154342,P56704,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3681,GP5,ENSG00000178732,P40197,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3682,LGI1,ENSG00000108231,O95970,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3683,SPART,ENSG00000133104,Q8N0X7,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3684,LRFN2,ENSG00000156564,Q9ULH4,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3685,MBTPS1,ENSG00000140943,Q14703,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3686,STMN2,ENSG00000104435,Q93045,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3687,IL22,ENSG00000127318,Q9GZX6,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3688,HSP90AB1,ENSG00000096384,P08238,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3689,ATAD1,ENSG00000138138,Q8NBU5,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3690,A1BG,ENSG00000121410,P04217,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3691,ATP5F1B,ENSG00000110955,P06576,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3692,MET,ENSG00000105976,P08581,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3693,INHA,ENSG00000123999,P05111,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3694,CCL4,ENSG00000275302,P13236,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3695,GABARAP,ENSG00000170296,O95166,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3696,AFF2,ENSG00000155966,P51816,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3697,ATF3,ENSG00000162772,P18847,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3698,SEPTIN1,ENSG00000180096,Q8WYJ6,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3699,IFNAR1,ENSG00000142166,P17181,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3700,SGPL1,ENSG00000166224,O95470,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3701,PREPL,ENSG00000138078,Q4J6C6,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3702,DYNC1H1,ENSG00000197102,Q14204,uniprot_swissprot,0.0018478992734235094,MONDO_0005180
3703,BCL6,ENSG00000113916,P41182,uniprot_swissprot,0.0018417757009051648,MONDO_0005180
3704,GAS1,ENSG00000180447,P54826,uniprot_swissprot,0.001825946107880743,MONDO_0005180
3705,PACS2,ENSG00000179364,Q86VP3,uniprot_swissprot,0.0018033439953782453,MONDO_0005180
3706,CACHD1,ENSG00000158966,Q5VU97,uniprot_swissprot,0.0018021301638166546,MONDO_0005180
3707,FAM169A,ENSG00000198780,Q9Y6X4,uniprot_swissprot,0.0017973932613112057,MONDO_0005180
3708,IL1RN,ENSG00000136689,P18510,uniprot_swissprot,0.0017786987396013266,MONDO_0005180
3709,FAM111B,ENSG00000189057,Q6SJ93,uniprot_swissprot,0.0017680960440160627,MONDO_0005180
3710,ZNF366,ENSG00000178175,Q8N895,uniprot_swissprot,0.0017635857040523765,MONDO_0005180
3711,AZU1,ENSG00000172232,P20160,uniprot_swissprot,0.0017598383264752803,MONDO_0005180
3712,SCG3,ENSG00000104112,Q8WXD2,uniprot_swissprot,0.0017577254113388277,MONDO_0005180
3713,SLCO4A1,ENSG00000101187,Q96BD0,uniprot_swissprot,0.0017379779804983367,MONDO_0005180
3714,AASDHPPT,ENSG00000149313,Q9NRN7,uniprot_swissprot,0.001710449945900903,MONDO_0005180
3715,RLIG1,ENSG00000133641,Q8N999,uniprot_swissprot,0.0017090631054639085,MONDO_0005180
3716,ATP6V1G1,ENSG00000136888,O75348,uniprot_swissprot,0.0017090631054639085,MONDO_0005180
3717,CLSTN2,ENSG00000158258,Q9H4D0,uniprot_swissprot,0.0016819179750228535,MONDO_0005180
3718,KIF3A,ENSG00000131437,Q9Y496,uniprot_swissprot,0.0016621000649340745,MONDO_0005180
3719,TMEM132A,ENSG00000006118,Q24JP5,uniprot_swissprot,0.0016478893303292115,MONDO_0005180
3720,CAP2,ENSG00000112186,P40123,uniprot_swissprot,0.00152180922167609,MONDO_0005180
3721,XAF1,ENSG00000132530,Q6GPH4,uniprot_swissprot,0.0015175334463578506,MONDO_0005180
3722,MAPK7,ENSG00000166484,Q13164,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3723,HMGN1,ENSG00000205581,P05114,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3724,TP53INP2,ENSG00000078804,Q8IXH6,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3725,SLC26A3,ENSG00000091138,P40879,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3726,FASN,ENSG00000169710,P49327,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3727,CCS,ENSG00000173992,O14618,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3728,NACC1,ENSG00000160877,Q96RE7,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3729,RUNDC3A,ENSG00000108309,Q59EK9,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3730,CHMP5,ENSG00000086065,Q9NZZ3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3731,LRATD2,ENSG00000168672,Q96KN1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3732,KRT75,ENSG00000170454,O95678,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3733,PHOSPHO1,ENSG00000173868,Q8TCT1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3734,TMEFF1,ENSG00000241697,Q8IYR6,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3735,PDIK1L,ENSG00000175087,Q8N165,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3736,SORCS1,ENSG00000108018,Q8WY21,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3737,CUL3,ENSG00000036257,Q13618,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3738,ADCY10,ENSG00000143199,Q96PN6,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3739,ERCC6L2,ENSG00000182150,Q5T890,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3740,EPHB2,ENSG00000133216,P29323,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3741,NR1I3,ENSG00000143257,Q14994,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3742,F8,ENSG00000185010,P00451,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3743,ANKRD22,ENSG00000152766,Q5VYY1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3744,UBE2Q1,ENSG00000160714,Q7Z7E8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3745,TUBA1C,ENSG00000167553,Q9BQE3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3746,SLC30A3,ENSG00000115194,Q99726,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3747,SLC25A1,ENSG00000100075,P53007,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3748,MARS2,ENSG00000247626,Q96GW9,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3749,HNRNPC,ENSG00000092199,P07910,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3750,RPL15,ENSG00000174748,P61313,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3751,SLC22A4,ENSG00000197208,Q9H015,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3752,PER2,ENSG00000132326,O15055,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3753,RNF8,ENSG00000112130,O76064,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3754,MT1G,ENSG00000125144,P13640,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3755,CRIP3,ENSG00000146215,Q6Q6R5,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3756,ADH7,ENSG00000196344,P40394,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3757,CCL28,ENSG00000151882,Q9NRJ3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3758,GRK2,ENSG00000173020,P25098,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3759,ARMC10,ENSG00000170632,Q8N2F6,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3760,ALK,ENSG00000171094,Q9UM73,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3761,FOXQ1,ENSG00000164379,Q9C009,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3762,NAPEPLD,ENSG00000161048,Q6IQ20,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3763,ROBO1,ENSG00000169855,Q9Y6N7,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3764,MMP24,ENSG00000125966,Q9Y5R2,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3765,BAK1,ENSG00000030110,Q16611,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3766,SVEP1,ENSG00000165124,Q4LDE5,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3767,PLXNA2,ENSG00000076356,O75051,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3768,MGAT5B,ENSG00000167889,Q3V5L5,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3769,CLTB,ENSG00000175416,P09497,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3770,AGPAT1,ENSG00000204310,Q99943,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3771,ERC2,ENSG00000187672,O15083,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3772,SLC12A5,ENSG00000124140,Q9H2X9,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3773,SEPTIN9,ENSG00000184640,Q9UHD8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3774,TNFAIP6,ENSG00000123610,P98066,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3775,AK4,ENSG00000162433,P27144,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3776,C1QA,ENSG00000173372,P02745,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3777,PRXL2A,ENSG00000122378,Q9BRX8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3778,TVP23A,ENSG00000166676,A6NH52,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3779,CHERP,ENSG00000085872,Q8IWX8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3780,ARID4B,ENSG00000054267,Q4LE39,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3781,RPS11,ENSG00000142534,P62280,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3782,C3orf20,ENSG00000131379,Q8ND61,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3783,CAMTA1,ENSG00000171735,Q9Y6Y1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3784,DNAH2,ENSG00000183914,Q9P225,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3785,CNTN4,ENSG00000144619,Q8IWV2,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3786,SLC18A1,ENSG00000036565,P54219,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3787,GNB4,ENSG00000114450,Q9HAV0,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3788,FGF7,ENSG00000140285,P21781,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3789,PTBP2,ENSG00000117569,Q9UKA9,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3790,CD177,ENSG00000204936,Q8N6Q3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3791,ADSL,ENSG00000239900,P30566,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3792,CRTC2,ENSG00000160741,Q53ET0,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3793,PATZ1,ENSG00000100105,Q9HBE1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3794,NRCAM,ENSG00000091129,Q92823,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3795,KRT1,ENSG00000167768,P04264,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3796,MALT1,ENSG00000172175,Q9UDY8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3797,ERP29,ENSG00000089248,P30040,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3798,KCND2,ENSG00000184408,Q9NZV8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3799,RNF111,ENSG00000157450,Q6ZNA4,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3800,CD46,ENSG00000117335,P15529,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3801,CHL1,ENSG00000134121,O00533,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3802,PER1,ENSG00000179094,O15534,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3803,TSBP1,ENSG00000204296,Q5SRN2,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3804,ABCC6,ENSG00000091262,O95255,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3805,UBR2,ENSG00000024048,Q8IWV8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3806,SPG7,ENSG00000197912,Q9UQ90,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3807,XRCC1,ENSG00000073050,P18887,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3808,CCR7,ENSG00000126353,P32248,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3809,TMEM9,ENSG00000116857,Q9P0T7,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3810,UBE2H,ENSG00000186591,P62256,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3811,YJEFN3,ENSG00000250067,A6XGL0,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3812,HOOK1,ENSG00000134709,Q9UJC3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3813,TAS2R10,ENSG00000121318,Q9NYW0,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3814,KCNN1,ENSG00000105642,Q92952,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3815,ILK,ENSG00000166333,Q13418,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3816,MACROD2,ENSG00000172264,A1Z1Q3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3817,RAD23B,ENSG00000119318,P54727,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3818,KDELR3,ENSG00000100196,O43731,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3819,ABCB6,ENSG00000115657,Q9NP58,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3820,RRN3,ENSG00000085721,Q9NYV6,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3821,NR2F1,ENSG00000175745,P10589,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3822,TRIM41,ENSG00000146063,Q8WV44,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3823,SEC16A,ENSG00000148396,O15027,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3824,TCERG1L,ENSG00000176769,Q5VWI1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3825,COPS8,ENSG00000198612,Q99627,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3826,AOC1,ENSG00000002726,P19801,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3827,UBE2E2,ENSG00000182247,Q96LR5,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3828,SSTR1,ENSG00000139874,P30872,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3829,ATP6V1H,ENSG00000047249,Q9UI12,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3830,NANOS2,ENSG00000188425,P60321,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3831,SPIDR,ENSG00000164808,Q14159,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3832,XRCC3,ENSG00000126215,O43542,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3833,ETV1,ENSG00000006468,P50549,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3834,DLGAP4,ENSG00000080845,Q9Y2H0,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3835,ROBO2,ENSG00000185008,Q9HCK4,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3836,PCSK5,ENSG00000099139,Q92824,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3837,BLVRA,ENSG00000106605,P53004,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3838,RPS18,ENSG00000231500,P62269,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3839,ACOX1,ENSG00000161533,Q15067,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3840,PLA2G5,ENSG00000127472,P39877,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3841,ASAH2,ENSG00000188611,Q9NR71,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3842,TMPRSS6,ENSG00000187045,Q8IU80,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3843,ORM1,ENSG00000229314,P02763,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3844,ADCY8,ENSG00000155897,P40145,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3845,PDHB,ENSG00000168291,P11177,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3846,RTN2,ENSG00000125744,O75298,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3847,LSP1,ENSG00000130592,P33241,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3848,WIPI2,ENSG00000157954,Q9Y4P8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3849,AICDA,ENSG00000111732,Q9GZX7,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3850,CSNK1G3,ENSG00000151292,Q9Y6M4,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3851,SYT7,ENSG00000011347,O43581,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3852,CASP4,ENSG00000196954,P49662,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3853,TLK1,ENSG00000198586,Q9UKI8,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3854,PFKFB3,ENSG00000170525,Q16875,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3855,GAS2,ENSG00000148935,O43903,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3856,EPHA3,ENSG00000044524,P29320,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3857,WNT7A,ENSG00000154764,O00755,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3858,IL6R,ENSG00000160712,P08887,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3859,KRT40,ENSG00000204889,Q6A162,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3860,IFITM3,ENSG00000142089,Q01628,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3861,DGKE,ENSG00000153933,P52429,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3862,USO1,ENSG00000138768,O60763,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3863,A4GALT,ENSG00000128274,Q9NPC4,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3864,CASP2,ENSG00000106144,P42575,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3865,ACTR3,ENSG00000115091,P61158,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3866,IMPDH2,ENSG00000178035,P12268,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3867,STAU1,ENSG00000124214,O95793,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3868,YES1,ENSG00000176105,P07947,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3869,ITCH,ENSG00000078747,Q96J02,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3870,PLA2G2A,ENSG00000188257,P14555,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3871,PTPN21,ENSG00000070778,Q16825,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3872,OPN3,ENSG00000054277,Q9H1Y3,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3873,SEC22A,ENSG00000121542,Q96IW7,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3874,NCAPD3,ENSG00000151503,P42695,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
3875,FZD4,ENSG00000174804,Q9ULV1,uniprot_swissprot,0.0014783194187388072,MONDO_0005180
